"Name";"RecordingGivid";"UserReference";"Observer";"QualifierType";"Q1Code";"Q1Description";"Q2Code";"Q2Description";"Q3Code";"Q3Description";"Elucidation";"NotSure";"ParentID";"QualifierResource"
"N2000meetnet_Moeras_BHM";"IV2019010911142819";"1829622";"Indra Jacobs, Patrik Oosterlynck";"MQ";"A";"Active";"Bos";"verbossing";"0";"0.0";"";0;NA;"RS2012060811060080"
"N2000meetnet_Moeras_BHM";"IV2019010911142819";"1829622";"Indra Jacobs, Patrik Oosterlynck";"MQ";"A";"Active";"Struc";"structuurschade";"0";"0.0";"";0;NA;"RS2012060811060080"
"N2000meetnet_Moeras_BHM";"IV2019020509150134";"1839666";"Rémar Erens";"MQ";"A";"Active";"Bos";"verbossing";"0-x-1";"0.5";"";0;NA;"RS2012060811060080"
"N2000meetnet_Moeras_BHM";"IV2019020111131657";"1913782";"Rémar Erens";"MQ";"A";"Active";"Bos";"verbossing";"0";"0.0";"";0;NA;"RS2012060811060080"
"N2000meetnet_Moeras_BHM";"IV2019010408021541";"1927030";"Indra Jacobs";"MQ";"A";"Active";"Bos";"verbossing";"30";"30.0";"";0;NA;"RS2012060811060080"
"N2000meetnet_Moeras_BHM";"IV2019010408021541";"1927030";"Indra Jacobs";"MQ";"A";"Active";"Struc";"structuurschade";"10";"10.0";"";0;NA;"RS2012060811060080"
"N2000meetnet_Moeras_BHM";"IV2019010315434974";"2011870";"Indra Jacobs";"MQ";"A";"Active";"Bos";"verbossing";"0";"0.0";"";0;NA;"RS2012060811060080"
"N2000meetnet_Moeras_BHM";"IV2019010315434974";"2011870";"Indra Jacobs";"MQ";"A";"Active";"Struc";"structuurschade";"0";"0.0";"";0;NA;"RS2012060811060080"
"N2000meetnet_Moeras_BHM";"IV2020021210415831";"2056822";"Patrik Oosterlynck, Remar Erens";"MQ";"A";"Active";"Struc";"structuurschade";"0";"0.0";"";0;NA;"RS2012060811060080"
"N2000meetnet_Moeras_BHM";"IV2020021210415831";"2056822";"Patrik Oosterlynck, Remar Erens";"MQ";"A";"Active";"Bos";"verbossing";"50";"50.0";"";0;NA;"RS2012060811060080"
"N2000meetnet_Moeras_BHM";"IV2020021211314188";"2130550";"Patrik Oosterlynck, Remar Erens";"MQ";"A";"Active";"Struc";"structuurschade";"0";"0.0";"";0;NA;"RS2012060811060080"
"N2000meetnet_Moeras_BHM";"IV2020021211314188";"2130550";"Patrik Oosterlynck, Remar Erens";"MQ";"A";"Active";"Bos";"verbossing";"0";"0.0";"";0;NA;"RS2012060811060080"
"N2000meetnet_Moeras_BHM";"IV2020021212123304";"2136622";"Patrik Oosterlynck";"MQ";"A";"Active";"Struc";"structuurschade";"0";"0.0";"";0;NA;"RS2012060811060080"
"N2000meetnet_Moeras_BHM";"IV2020021212123304";"2136622";"Patrik Oosterlynck";"MQ";"A";"Active";"Bos";"verbossing";"3";"3.0";"";0;NA;"RS2012060811060080"
"N2000meetnet_Moeras_BHM";"IV2018031010111411";"222518";"Rémar Erens";"MQ";"A";"Active";"Bos";"verbossing";"0";"0.0";"";0;NA;"RS2012060811060080"
"N2000meetnet_Moeras_BHM";"IV2018031010111411";"222518";"Rémar Erens";"MQ";"A";"Active";"Struc";"structuurschade";"0";"0.0";"";0;NA;"RS2012060811060080"
"N2000meetnet_Moeras_BHM";"IV2020020718203772";"2318966";"Patrik Oosterlynck, Remar Erens";"MQ";"A";"Active";"Struc";"structuurschade";"0";"0.0";"";0;NA;"RS2012060811060080"
"N2000meetnet_Moeras_BHM";"IV2020020718203772";"2318966";"Patrik Oosterlynck, Remar Erens";"MQ";"A";"Active";"Bos";"verbossing";"70";"70.0";"";0;NA;"RS2012060811060080"
"N2000meetnet_Moeras_BHM";"IV2020021416312620";"2500918";"Patrik Oosterlynck";"MQ";"A";"Active";"Bos";"verbossing";"0";"0.0";"";0;NA;"RS2012060811060080"
"N2000meetnet_Moeras_BHM";"IV2018031112563585";"369974";"Rémar Erens";"MQ";"A";"Active";"Bos";"verbossing";"3";"3.0";"";0;NA;"RS2012060811060080"
"N2000meetnet_Moeras_BHM";"IV2018031112563585";"369974";"Rémar Erens";"MQ";"A";"Active";"Struc";"structuurschade";"0";"0.0";"";0;NA;"RS2012060811060080"
"N2000meetnet_Moeras_BHM";"IV2020021915563894";"4370774";"Patrik Oosterlynck";"MQ";"A";"Active";"Struc";"structuurschade";"0";"0.0";"";0;NA;"RS2012060811060080"
"N2000meetnet_Moeras_BHM";"IV2020021915563894";"4370774";"Patrik Oosterlynck";"MQ";"A";"Active";"Bos";"verbossing";"0";"0.0";"";0;NA;"RS2012060811060080"
"N2000meetnet_Moeras_BHM";"IV2018031108343898";"471990";"Rémar Erens";"MQ";"A";"Active";"Struc";"structuurschade";"0";"0.0";"";0;NA;"RS2012060811060080"
"N2000meetnet_Moeras_BHM";"IV2018031108343898";"471990";"Rémar Erens";"MQ";"A";"Active";"Bos";"verbossing";"40";"40.0";"";0;NA;"RS2012060811060080"
"N2000meetnet_Moeras_BHM";"IV2018031113221134";"717750";"Rémar Erens";"MQ";"A";"Active";"Struc";"structuurschade";"0";"0.0";"";0;NA;"RS2012060811060080"
"N2000meetnet_Moeras_BHM";"IV2018031113221134";"717750";"Rémar Erens";"MQ";"A";"Active";"Bos";"verbossing";"0";"0.0";"";0;NA;"RS2012060811060080"
