"Name";"RecordingGivid";"LayerCode";"CoverCode";"OriginalName";"ScientificName";"PhenologyCode";"CoverageCode";"PctValue";"RecordingScale"
"N2000meetnet_Grasland_BHM";"IV2019010308222329";"K";"80";"Quercus rubra L.";"Quercus rubra L.";"-";"ZS";0,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2019010308222329";"K";"80";"Athyrium filix-femina (L.) Roth";"Athyrium filix-femina (L.) Roth";"-";"ZS";0,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2019010308222329";"K";"80";"Taraxacum";"Taraxacum";"-";"S";1;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2019010308222329";"K";"80";"Lonicera periclymenum L.";"Lonicera periclymenum L.";"-";"ZS";0,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2019010308222329";"K";"80";"Luzula campestris (L.) DC.";"Luzula campestris (L.) DC.";"-";"WT";1,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2019010308412535";"MO";"50";"Rhytidiadelphus squarrosus (Hedw.) Warnst.";"Rhytidiadelphus squarrosus (Hedw.) Warnst.";"-";".1";1;"Londo (1) volledig"
"N2000meetnet_Grasland_BHM";"IV2019010308412535";"MO";"50";"Brachythecium";"Brachythecium";"-";"5";50;"Londo (1) volledig"
"N2000meetnet_Grasland_BHM";"IV2019010308412535";"K";"80";"Potentilla erecta (L.) Räuschel";"Potentilla erecta (L.) Räuschel";"-";"3";30;"Londo (1) volledig"
"N2000meetnet_Grasland_BHM";"IV2019010308412535";"K";"80";"Lysimachia vulgaris L.";"Lysimachia vulgaris L.";"-";"p2";2;"Londo (1) volledig"
"N2000meetnet_Grasland_BHM";"IV2019010308412535";"K";"80";"Anthoxanthum odoratum L.";"Anthoxanthum odoratum L.";"-";"a4";4;"Londo (1) volledig"
"N2000meetnet_Grasland_BHM";"IV2019010308412535";"K";"80";"Agrostis canina L.";"Agrostis canina L.";"-";"p2";2;"Londo (1) volledig"
"N2000meetnet_Grasland_BHM";"IV2019010308412535";"K";"80";"Trifolium repens L.";"Trifolium repens L.";"-";"2";20;"Londo (1) volledig"
"N2000meetnet_Grasland_BHM";"IV2019010308412535";"K";"80";"Quercus robur L.";"Quercus robur L.";"-";"r1";1;"Londo (1) volledig"
"N2000meetnet_Grasland_BHM";"IV2019010308412535";"K";"80";"Rubus fruticosus groep";"Rubus fruticosus groep";"-";"p1";1;"Londo (1) volledig"
"N2000meetnet_Grasland_BHM";"IV2019010308412535";"K";"80";"Stellaria graminea L.";"Stellaria graminea L.";"-";"p2";2;"Londo (1) volledig"
"N2000meetnet_Grasland_BHM";"IV2019010308412535";"K";"80";"Luzula multiflora subsp. congesta (Thuill.) Arcang.";"Luzula multiflora subsp. congesta (Thuill.) Arcang.";"-";"p1";1;"Londo (1) volledig"
"N2000meetnet_Grasland_BHM";"IV2019010308412535";"K";"80";"Rumex acetosa L.";"Rumex acetosa L.";"-";"p1";1;"Londo (1) volledig"
"N2000meetnet_Grasland_BHM";"IV2019010308412535";"K";"80";"Agrostis capillaris L.";"Agrostis capillaris L.";"-";"3";30;"Londo (1) volledig"
"N2000meetnet_Grasland_BHM";"IV2019010308412535";"K";"80";"Molinia caerulea (L.) Moench";"Molinia caerulea (L.) Moench";"-";"a4";4;"Londo (1) volledig"
"N2000meetnet_Grasland_BHM";"IV2019010308412535";"K";"80";"Juncus effusus L.";"Juncus effusus L.";"-";"p1";1;"Londo (1) volledig"
"N2000meetnet_Grasland_BHM";"IV2019010308412535";"K";"80";"Dryopteris carthusiana (Vill.) H.P. Fuchs";"Dryopteris carthusiana (Vill.) H.P. Fuchs";"-";"r1";1;"Londo (1) volledig"
"N2000meetnet_Grasland_BHM";"IV2019010308412535";"K";"80";"Lotus pedunculatus Cav.";"Lotus pedunculatus Cav.";"-";"r1";1;"Londo (1) volledig"
"N2000meetnet_Grasland_BHM";"IV2019010308412535";"K";"80";"Ranunculus acris L.";"Ranunculus acris L.";"-";"r1";1;"Londo (1) volledig"
"N2000meetnet_Grasland_BHM";"IV2019010308412535";"K";"80";"Carex ovalis Good.";"Carex ovalis Good.";"-";"p2";2;"Londo (1) volledig"
"N2000meetnet_Grasland_BHM";"IV2019010308412535";"K";"80";"Peucedanum palustre (L.) Moench";"Peucedanum palustre (L.) Moench";"-";"r1";1;"Londo (1) volledig"
"N2000meetnet_Grasland_BHM";"IV2019010308412535";"K";"80";"Holcus lanatus L.";"Holcus lanatus L.";"-";"p2";2;"Londo (1) volledig"
"N2000meetnet_Grasland_BHM";"IV2018121814434064";"MO";"20";"Calliergonella cuspidata (Hedw.) Loeske";"Calliergonella cuspidata (Hedw.) Loeske";"-";"B";15;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2018121814434064";"MO";"20";"Polytrichum commune Hedw.";"Polytrichum commune Hedw.";"-";"WT";1,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2018121814434064";"MO";"20";"Sphagnum denticulatum Brid.";"Sphagnum auriculatum Schimp.";"-";"ZS";0,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2018121814434064";"K";"80";"Molinia caerulea (L.) Moench";"Molinia caerulea (L.) Moench";"-";"HB";62,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2018121814434064";"K";"80";"Juncus effusus L.";"Juncus effusus L.";"-";"B";15;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2018121814434064";"K";"80";"Carex pilulifera L.";"Carex pilulifera L.";"-";"S";1;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2018121814434064";"K";"80";"Juncus conglomeratus L.";"Juncus conglomeratus L.";"-";"WT";1,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2018121814434064";"K";"80";"Erica tetralix L.";"Erica tetralix L.";"-";"WT8";0,1;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2018121814434064";"K";"80";"Calamagrostis epigejos (L.) Roth";"Calamagrostis epigejos (L.) Roth";"-";"ZS";0,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2018121814434064";"K";"80";"Leontodon autumnalis L.";"Leontodon autumnalis L.";"-";"ZS";0,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2018121814434064";"K";"80";"Betula pubescens subsp. glutinosa Berher";"Betula alba subsp. glutinosa (Berher) Holub";"-";"WT";1,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2018121814434064";"K";"80";"Drosera intermedia Hayne";"Drosera intermedia Hayne";"-";"WT8";0,1;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2018121814434064";"K";"80";"Juncus articulatus L.";"Juncus articulatus L.";"-";"WT8";0,1;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2018121814434064";"K";"80";"Rubus fruticosus groep";"Rubus fruticosus groep";"-";"ZS";0,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2018121814434064";"K";"80";"Anthoxanthum odoratum L.";"Anthoxanthum odoratum L.";"-";"S";1;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2018121814434064";"K";"80";"Eleocharis palustris (L.) Roem. et Schult.";"Eleocharis palustris (L.) Roem. et Schult.";"-";"ZS";0,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2018121814434064";"K";"80";"Carex ovalis Good.";"Carex ovalis Good.";"-";"ZS";0,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2018121814434064";"K";"80";"Carex panicea L.";"Carex panicea L.";"-";"WT";1,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2018121814434064";"K";"80";"Eleocharis multicaulis (Smith) Desv.";"Eleocharis multicaulis (Smith) Desv.";"-";"WT8";0,1;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2018121814434064";"K";"80";"Gentiana pneumonanthe L.";"Gentiana pneumonanthe L.";"-";"T4";0,6;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2018121814434064";"K";"80";"Juncus bulbosus L.";"Juncus bulbosus L.";"-";"T2";1,1;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2018121814434064";"K";"80";"Carex demissa Vahl ex Hartm.";"Carex demissa Vahl ex Hartm.";"-";"B2";5,6;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2018121814434064";"K";"80";"Hydrocotyle vulgaris L.";"Hydrocotyle vulgaris L.";"-";"T";3;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2018121814434064";"K";"80";"Quercus robur L.";"Quercus robur L.";"-";"WT";1,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2018121814434064";"K";"80";"Galium palustre L.";"Galium palustre L.";"-";"T";3;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2018121814434064";"K";"80";"Potentilla erecta (L.) Räuschel";"Potentilla erecta (L.) Räuschel";"-";"T";3;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2018121814434064";"K";"80";"Agrostis canina L.";"Agrostis canina L.";"-";"KB";37,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2018121814434064";"K";"80";"Spiraea tomentosa L.";"Spiraea tomentosa L.";"-";"T";3;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2018121814434064";"K";"80";"Salix";"Salix";"-";"T";3;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2018121814434064";"K";"80";"Lysimachia vulgaris L.";"Lysimachia vulgaris L.";"-";"T";3;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2018121814434064";"K";"80";"Ranunculus flammula L.";"Ranunculus flammula L.";"-";"WT";1,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2018121815031430";"MO";"20";"Calliergonella cuspidata (Hedw.) Loeske";"Calliergonella cuspidata (Hedw.) Loeske";"-";"2";20;"Londo (1) volledig"
"N2000meetnet_Grasland_BHM";"IV2018121815031430";"MO";"20";"Polytrichum commune Hedw.";"Polytrichum commune Hedw.";"-";".1";1;"Londo (1) volledig"
"N2000meetnet_Grasland_BHM";"IV2018121815031430";"K";"85";"Molinia caerulea (L.) Moench";"Molinia caerulea (L.) Moench";"-";"8";80;"Londo (1) volledig"
"N2000meetnet_Grasland_BHM";"IV2018121815031430";"K";"85";"Juncus effusus L.";"Juncus effusus L.";"-";"a4";4;"Londo (1) volledig"
"N2000meetnet_Grasland_BHM";"IV2018121815031430";"K";"85";"Ranunculus flammula L.";"Ranunculus flammula L.";"-";"p1";1;"Londo (1) volledig"
"N2000meetnet_Grasland_BHM";"IV2018121815031430";"K";"85";"Lysimachia vulgaris L.";"Lysimachia vulgaris L.";"-";"p2";2;"Londo (1) volledig"
"N2000meetnet_Grasland_BHM";"IV2018121815031430";"K";"85";"Salix";"Salix";"-";"p2";2;"Londo (1) volledig"
"N2000meetnet_Grasland_BHM";"IV2018121815031430";"K";"85";"Spiraea tomentosa L.";"Spiraea tomentosa L.";"-";"p4";4;"Londo (1) volledig"
"N2000meetnet_Grasland_BHM";"IV2018121815031430";"K";"85";"Agrostis canina L.";"Agrostis canina L.";"-";"a2";2;"Londo (1) volledig"
"N2000meetnet_Grasland_BHM";"IV2018121815031430";"K";"85";"Potentilla erecta (L.) Räuschel";"Potentilla erecta (L.) Räuschel";"-";"p2";2;"Londo (1) volledig"
"N2000meetnet_Grasland_BHM";"IV2018121815031430";"K";"85";"Galium palustre L.";"Galium palustre L.";"-";"p1";1;"Londo (1) volledig"
"N2000meetnet_Grasland_BHM";"IV2018121815031430";"K";"85";"Quercus robur L.";"Quercus robur L.";"-";"r1";1;"Londo (1) volledig"
"N2000meetnet_Grasland_BHM";"IV2018121815031430";"K";"85";"Hydrocotyle vulgaris L.";"Hydrocotyle vulgaris L.";"-";"p1";1;"Londo (1) volledig"
"N2000meetnet_Grasland_BHM";"IV2019010209232641";"MO";"30";"Polytrichum commune Hedw.";"Polytrichum commune Hedw.";"-";"WT";1,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2019010209232641";"MO";"30";"Pseudoscleropodium purum (Hedw.) M.Fleisch.";"Pseudoscleropodium purum (Hedw.) M.Fleisch.";"-";"B";15;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2019010209232641";"MO";"30";"Hypnum";"Hypnum";"-";"B";15;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2019010209232641";"B";"1";"Abies grandis (Dougl. Ex D. Don) Lindl.";"Abies grandis (Dougl. Ex D. Don) Lindl.";"-";"S";1;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2019010209232641";"K";"90";"Molinia caerulea (L.) Moench";"Molinia caerulea (L.) Moench";"-";"B";15;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2019010209232641";"K";"90";"Carex pilulifera L.";"Carex pilulifera L.";"-";"B";15;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2019010209232641";"K";"90";"Pedicularis sylvatica L.";"Pedicularis sylvatica L.";"-";"B";15;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2019010209232641";"K";"90";"Galium saxatile L.";"Galium saxatile L.";"-";"T";3;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2019010209232641";"K";"90";"Hypochaeris radicata L.";"Hypochaeris radicata L.";"-";"T";3;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2019010209232641";"K";"90";"Convallaria majalis L.";"Convallaria majalis L.";"-";"B";15;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2019010209232641";"K";"90";"Pteridium aquilinum (L.) Kuhn";"Pteridium aquilinum (L.) Kuhn";"-";"B";15;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2019010209232641";"K";"90";"Potentilla erecta (L.) Räuschel";"Potentilla erecta (L.) Räuschel";"-";"B";15;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2019010209232641";"K";"90";"Anthoxanthum odoratum L.";"Anthoxanthum odoratum L.";"-";"B";15;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2019010209232641";"K";"90";"Calluna vulgaris (L.) Hull";"Calluna vulgaris (L.) Hull";"-";"B";15;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2019010209232641";"K";"90";"Rubus fruticosus groep";"Rubus fruticosus groep";"-";"WT";1,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2019010209232641";"K";"90";"Agrostis capillaris L.";"Agrostis capillaris L.";"-";"B";15;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2019010209232641";"K";"90";"Rumex acetosella L.";"Rumex acetosella L.";"-";"WT";1,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2019010209232641";"K";"90";"Luzula multiflora (Ehrh.) Lej.";"Luzula multiflora (Ehrh.) Lej.";"-";"WT";1,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2019010209232641";"K";"90";"Ajuga reptans L.";"Ajuga reptans L.";"-";"WT";1,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2019010209232641";"K";"90";"Hypericum pulchrum L.";"Hypericum pulchrum L.";"-";"WT";1,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2019010209232641";"K";"90";"Lysimachia vulgaris L.";"Lysimachia vulgaris L.";"-";"S";1;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2019010209232641";"K";"90";"Hieracium";"Hieracium";"-";"S";1;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2019010209232641";"K";"90";"Cirsium palustre (L.) Scop.";"Cirsium palustre (L.) Scop.";"-";"ZS";0,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2019010209232641";"K";"90";"Fagus sylvatica L.";"Fagus sylvatica L.";"-";"ZS";0,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2019010209232641";"K";"90";"Juncus effusus L.";"Juncus effusus L.";"-";"WT";1,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2019010209232641";"K";"90";"Poa trivialis L.";"Poa trivialis L.";"-";"WT";1,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2019010209232641";"K";"90";"Viola riviniana Reichenb.";"Viola riviniana Reichenb.";"-";"WT";1,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2019010209232641";"K";"90";"Holcus lanatus L.";"Holcus lanatus L.";"-";"WT";1,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2019010209232641";"K";"90";"Ranunculus acris L.";"Ranunculus acris L.";"-";"S";1;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2019010209232641";"K";"90";"Taraxacum";"Taraxacum";"-";"S";1;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2019010209232641";"K";"90";"Betula pubescens Ehrh.";"Betula alba L.";"-";"WT";1,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2019010209232641";"K";"90";"Teucrium scorodonia L.";"Teucrium scorodonia L.";"-";"WT";1,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2019010209232641";"K";"90";"Carex pallescens L.";"Carex pallescens L.";"-";"WT";1,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2019010209232641";"K";"90";"Athyrium filix-femina (L.) Roth";"Athyrium filix-femina (L.) Roth";"-";"S";1;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2019010209232641";"K";"90";"Lonicera periclymenum L.";"Lonicera periclymenum L.";"-";"S";1;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2019010209232641";"K";"90";"Abies grandis (Dougl. Ex D. Don) Lindl.";"Abies grandis (Dougl. Ex D. Don) Lindl.";"-";"WT";1,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2019010209232641";"K";"90";"Deschampsia flexuosa (L.) Trin.";"Deschampsia flexuosa (L.) Trin.";"-";"WT";1,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2019010209232641";"K";"90";"Castanea sativa Mill.";"Castanea sativa Mill.";"-";"S";1;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2019010209232641";"K";"90";"Vaccinium myrtillus L.";"Vaccinium myrtillus L.";"-";"S";1;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2019010209232641";"K";"90";"Polygala serpyllifolia Hose";"Polygala serpyllifolia Hose";"-";"WT";1,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2019010209232641";"K";"90";"Arrhenatherum elatius (L.) Beauv. ex J. et C. Presl";"Arrhenatherum elatius (L.) Beauv. ex J. et C. Presl";"-";"S";1;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2019010209232641";"K";"90";"Scrophularia nodosa L.";"Scrophularia nodosa L.";"-";"S";1;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2019010209232641";"K";"90";"Stellaria graminea L.";"Stellaria graminea L.";"-";"S";1;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2019010209232641";"K";"90";"Potentilla sterilis (L.) Garcke";"Potentilla sterilis (L.) Garcke";"-";"S";1;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2019010209232641";"K";"90";"Lotus pedunculatus Cav.";"Lotus pedunculatus Cav.";"-";"S";1;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
"N2000meetnet_Grasland_BHM";"IV2019010209450232";"MO";"30";"Polytrichum commune Hedw.";"Polytrichum commune Hedw.";"-";"1+";12;"Londo (1) volledig"
"N2000meetnet_Grasland_BHM";"IV2019010209450232";"MO";"30";"Pseudoscleropodium purum (Hedw.) M.Fleisch.";"Pseudoscleropodium purum (Hedw.) M.Fleisch.";"-";"1+";12;"Londo (1) volledig"
"N2000meetnet_Grasland_BHM";"IV2019010209450232";"K";"80";"Molinia caerulea (L.) Moench";"Molinia caerulea (L.) Moench";"-";"1+";12;"Londo (1) volledig"
"N2000meetnet_Grasland_BHM";"IV2019010209450232";"K";"80";"Carex pilulifera L.";"Carex pilulifera L.";"-";"3";30;"Londo (1) volledig"
"N2000meetnet_Grasland_BHM";"IV2019010209450232";"K";"80";"Pedicularis sylvatica L.";"Pedicularis sylvatica L.";"-";"1+";12;"Londo (1) volledig"
"N2000meetnet_Grasland_BHM";"IV2019010209450232";"K";"80";"Galium saxatile L.";"Galium saxatile L.";"-";"p1";1;"Londo (1) volledig"
"N2000meetnet_Grasland_BHM";"IV2019010209450232";"K";"80";"Hypochaeris radicata L.";"Hypochaeris radicata L.";"-";"a2";2;"Londo (1) volledig"
"N2000meetnet_Grasland_BHM";"IV2019010209450232";"K";"80";"Convallaria majalis L.";"Convallaria majalis L.";"-";"a2";2;"Londo (1) volledig"
"N2000meetnet_Grasland_BHM";"IV2019010209450232";"K";"80";"Pteridium aquilinum (L.) Kuhn";"Pteridium aquilinum (L.) Kuhn";"-";"p1";1;"Londo (1) volledig"
"N2000meetnet_Grasland_BHM";"IV2019010209450232";"K";"80";"Potentilla erecta (L.) Räuschel";"Potentilla erecta (L.) Räuschel";"-";"1+";12;"Londo (1) volledig"
"N2000meetnet_Grasland_BHM";"IV2019010209450232";"K";"80";"Anthoxanthum odoratum L.";"Anthoxanthum odoratum L.";"-";"p1";1;"Londo (1) volledig"
"N2000meetnet_Grasland_BHM";"IV2019010209450232";"K";"80";"Calluna vulgaris (L.) Hull";"Calluna vulgaris (L.) Hull";"-";"1+";12;"Londo (1) volledig"
"N2000meetnet_Grasland_BHM";"IV2019010209450232";"K";"80";"Rubus fruticosus groep";"Rubus fruticosus groep";"-";"r1";1;"Londo (1) volledig"
"N2000meetnet_Grasland_BHM";"IV2019010209450232";"K";"80";"Agrostis capillaris L.";"Agrostis capillaris L.";"-";"1+";12;"Londo (1) volledig"
"N2000meetnet_Grasland_BHM";"IV2019010209450232";"K";"80";"Rumex acetosella L.";"Rumex acetosella L.";"-";"p1";1;"Londo (1) volledig"
"N2000meetnet_Grasland_BHM";"IV2019010307000537";"MO";"50";"Hypnum";"Hypnum";"-";"HB";62,5;"De schaal wordt gebruikt voor het schatten van voorkomen van plantensoorten over grote oppervlaktes"
